,Macro Predictions
1250,0.6764195301251101
1251,0.3383404769998499
1252,0.33789850827814605
1253,0.3375983932912542
1254,0.34265833494040815
1255,0.3375994546416123
1256,0.34265833494040815
1257,0.6810600768802902
1258,0.6810600768802902
1259,0.6785613738038938
1260,0.6810600768802902
1261,0.6785613738038938
1262,0.3425707018024826
1263,0.3469781574339194
1264,0.33629950968106703
1265,0.3383404769998499
1266,0.3383404769998499
1267,0.3439748818152251
1268,0.6810600768802902
1269,0.6903694383218583
1270,0.6785613738038938
1271,0.6910622495918974
1272,0.6764195301251101
1273,0.6764195301251101
1274,0.34265833494040815
1275,0.34399500544150213
1276,0.34265833494040815
1277,0.3439748818152251
1278,0.3439748818152251
1279,0.3383404769998499
1280,0.6910622495918974
1281,0.6785613738038938
1282,0.6785613738038938
1283,0.6910622495918974
1284,0.6785613738038938
1285,0.3375994546416123
1286,0.33789850827814605
1287,0.3383404769998499
1288,0.3375994546416123
1289,0.3375983932912542
1290,0.6785613738038938
1291,0.6844843528259588
1292,0.6910622495918974
1293,0.6764195301251101
1294,0.6785613738038938
1295,0.3375994546416123
1296,0.33629950968106703
1297,0.3375983932912542
1298,0.3375994546416123
1299,0.6764195301251101
1300,0.6910622495918974
1301,0.6816826898460971
1302,0.6764195301251101
1303,0.6764195301251101
1304,0.3383404769998499
1305,0.3375983932912542
1306,0.3375983932912542
1307,0.3375983932912542
1308,0.6844764705348395
1309,0.6910622495918974
1310,0.6719233468953115
1311,0.6719233468953115
1312,0.33629950968106703
1313,0.3383404769998499
1314,0.3439748818152251
1315,0.3375994546416123
1316,0.6810600768802902
1317,0.6810600768802902
1318,0.6764195301251101
1319,0.6764195301251101
1320,0.6844764705348395
1321,0.3375983932912542
1322,0.6810600768802902
1323,0.6810600768802902
1324,0.34265833494040815
1325,0.3469781574339194
1326,0.6785613738038938
1327,0.6764195301251101
1328,0.35101842055336063
1329,0.3375994546416123
1330,0.6764195301251101
1331,0.6791756019431733
1332,0.6785613738038938
1333,0.6791756019431733
1334,0.6785613738038938
1335,0.33629950968106703
1336,0.3425707018024826
1337,0.3375983932912542
1338,0.3383404769998499
1339,0.33629950968106703
1340,0.6810600768802902
1341,0.6704217392802283
1342,0.6910622495918974
1343,0.6656189055002564
1344,0.6804835332286235
1345,0.6843635052524294
1346,0.33981488564593454
1347,0.33629950968106703
1348,0.33629950968106703
1349,0.34265833494040815
1350,0.3469781574339194
1351,0.6764195301251101
1352,0.6785613738038938
1353,0.6844764705348395
1354,0.6810600768802902
1355,0.33789850827814605
1356,0.33789850827814605
1357,0.34736072674673857
1358,0.3375994546416123
1359,0.3422547029440437
1360,0.6844764705348395
1361,0.6785613738038938
1362,0.6785613738038938
1363,0.6785613738038938
1364,0.3439748818152251
1365,0.3375983932912542
1366,0.3383404769998499
1367,0.3375994546416123
1368,0.3383404769998499
1369,0.6785613738038938
1370,0.6785613738038938
1371,0.6764195301251101
1372,0.6810600768802902
1373,0.3439748818152251
1374,0.33629950968106703
1375,0.33629950968106703
1376,0.3383404769998499
1377,0.6764195301251101
1378,0.6810600768802902
1379,0.6785613738038938
1380,0.6785613738038938
1381,0.6810600768802902
1382,0.6928312377633848
1383,0.3375983932912542
1384,0.3375983932912542
1385,0.3383404769998499
1386,0.3439748818152251
1387,0.3383404769998499
1388,0.3439748818152251
1389,0.6910622495918974
1390,0.3375994546416123
1391,0.3375994546416123
1392,0.6844764705348395
1393,0.6764195301251101
1394,0.33700906850459644
1395,0.3375994546416123
1396,0.6928312377633848
1397,0.6810600768802902
1398,0.3439748818152251
1399,0.3439748818152251
1400,0.6844764705348395
1401,0.3469781574339194
1402,0.3375983932912542
1403,0.33629950968106703
1404,0.3383404769998499
1405,0.3383404769998499
1406,0.6928312377633848
1407,0.6844764705348395
1408,0.6844764705348395
1409,0.6844764705348395
1410,0.6910622495918974
1411,0.34736072674673857
1412,0.34265833494040815
1413,0.34265833494040815
1414,0.3425707018024826
1415,0.3421134849873468
1416,0.6810600768802902
1417,0.6810600768802902
1418,0.6764195301251101
1419,0.6764195301251101
1420,0.6910622495918974
1421,0.6785613738038938
1422,0.6785613738038938
1423,0.6910622495918974
1424,0.3375994546416123
1425,0.35101842055336063
1426,0.3383404769998499
1427,0.34393156531063196
1428,0.3383404769998499
1429,0.3375983932912542
1430,0.3375994546416123
1431,0.3375994546416123
1432,0.34265833494040815
1433,0.3439748818152251
1434,0.3375983932912542
1435,0.350236842333902
1436,0.6910622495918974
1437,0.6910622495918974
1438,0.6844764705348395
1439,0.6910622495918974
1440,0.6791756019431733
1441,0.34265833494040815
1442,0.3375994546416123
1443,0.3465191446290325
1444,0.3383404769998499
1445,0.3383404769998499
1446,0.33629950968106703
1447,0.3375983932912542
1448,0.3439748818152251
1449,0.3383404769998499
1450,0.34399500544150213
1451,0.6910622495918974
1452,0.6764195301251101
1453,0.6785613738038938
1454,0.6704089304445122
1455,0.6764195301251101
1456,0.6704089304445122
1457,0.3439748818152251
1458,0.3375994546416123
1459,0.3375983932912542
1460,0.3439748818152251
1461,0.6764195301251101
1462,0.6810600768802902
1463,0.6810600768802902
1464,0.6764195301251101
1465,0.6714412355591642
1466,0.6810600768802902
1467,0.6546677122636133
1468,0.6844764705348395
1469,0.6844764705348395
1470,0.6807893877405704
1471,0.3375994546416123
1472,0.3375983932912542
1473,0.3383404769998499
1474,0.3383404769998499
1475,0.6764195301251101
1476,0.683251187182097
1477,0.6810600768802902
1478,0.6807893877405704
1479,0.6844764705348395
1480,0.6844051164489764
1481,0.3375983932912542
1482,0.6714412355591642
1483,0.6844764705348395
1484,0.3375994546416123
1485,0.3375994546416123
1486,0.6843635052524294
1487,0.6910622495918974
1488,0.3421134849873468
1489,0.3383404769998499
1490,0.6910622495918974
1491,0.6910622495918974
1492,0.33629950968106703
1493,0.34399500544150213
1494,0.6910622495918974
1495,0.6785613738038938
1496,0.3383404769998499
1497,0.3383404769998499
1498,0.6791756019431733
1499,0.6910622495918974
1500,0.3375994546416123
1501,0.6910622495918974
1502,0.6844764705348395
1503,0.6910622495918974
1504,0.6910622495918974
1505,0.6764195301251101
1506,0.3530581140315221
1507,0.3375994546416123
1508,0.3421134849873468
1509,0.3383404769998499
1510,0.3375983932912542
1511,0.3375994546416123
1512,0.6810600768802902
1513,0.6785613738038938
1514,0.6785613738038938
1515,0.6785613738038938
1516,0.6764195301251101
1517,0.6844764705348395
1518,0.3375983932912542
1519,0.3375994546416123
1520,0.34736072674673857
1521,0.3375994546416123
1522,0.3585327072946167
1523,0.6785613738038938
1524,0.6764195301251101
1525,0.6764195301251101
1526,0.6733585380620846
1527,0.35286822742732626
1528,0.3375994546416123
1529,0.3918273941559042
1530,0.5245062414730025
1531,0.5134935634968392
1532,0.350236842333902
1533,0.5162676355799578
1534,0.5241333454889893
1535,0.6910622495918974
1536,0.6785613738038938
1537,0.6810600768802902
1538,0.6810600768802902
1539,0.6810600768802902
1540,0.3425707018024826
1541,0.3512248408449469
1542,0.3375994546416123
1543,0.3412557519156239
1544,0.5098333614156749
1545,0.34393156531063196
1546,0.6513822302662068
1547,0.6756199463483725
1548,0.6816898238548158
1549,0.6810600768802902
1550,0.6810600768802902
1551,0.6785613738038938
1552,0.347724014127243
1553,0.3383404769998499
1554,0.3375994546416123
1555,0.34395814555265003
1556,0.3375994546416123
1557,0.6910622495918974
1558,0.6810600768802902
1559,0.6764195301251101
1560,0.6813578958600922
1561,0.6844764705348395
1562,0.34400631642237356
1563,0.3439748818152251
1564,0.3375994546416123
1565,0.33629950968106703
1566,0.338382440216064
1567,0.6764195301251101
1568,0.6785613738038938
1569,0.6764195301251101
1570,0.6785613738038938
1571,0.6785613738038938
1572,0.3383404769998499
1573,0.3439748818152251
1574,0.3427002981566222
1575,0.3375983932912542
1576,0.3375983932912542
1577,0.338382440216064
1578,0.35101842055336063
1579,0.33789850827814605
1580,0.35101842055336063
1581,0.35508514485250586
1582,0.3421134849873468
1583,0.338382440216064
1584,0.67483114191531
1585,0.6698279420724172
1586,0.6698279420724172
1587,0.6638301512275353
1588,0.6813578958600922
1589,0.6791756019431733
1590,0.3439748818152251
1591,0.33629950968106703
1592,0.33629950968106703
1593,0.34868959405261585
1594,0.6844764705348395
1595,0.6704089304445122
1596,0.6698279420724172
1597,0.6785613738038938
1598,0.6810600768802902
1599,0.6810600768802902
1600,0.6910622495918974
1601,0.6785613738038938
1602,0.33629950968106703
1603,0.33629950968106703
1604,0.33629950968106703
1605,0.3375983932912542
1606,0.3550217047216357
1607,0.6785613738038938
1608,0.6844764705348395
1609,0.6810600768802902
1610,0.6810600768802902
1611,0.33629950968106703
1612,0.33629950968106703
1613,0.3375983932912542
1614,0.3375983932912542
1615,0.3439748818152251
1616,0.6844764705348395
1617,0.3469781574339194
1618,0.3383404769998499
1619,0.6910622495918974
1620,0.6764195301251101
1621,0.3383404769998499
1622,0.34399500544150213
1623,0.6809384340769139
1624,0.6764195301251101
1625,0.3385516499078384
1626,0.33629950968106703
1627,0.6843635052524294
1628,0.33629950968106703
1629,0.3375983932912542
1630,0.3375983932912542
1631,0.3375983932912542
1632,0.6756199463483725
1633,0.6756199463483725
1634,0.6844764705348395
1635,0.6810600768802902
1636,0.3383404769998499
1637,0.3436045670093719
1638,0.3375983932912542
1639,0.3383404769998499
1640,0.3383404769998499
1641,0.3375983932912542
1642,0.6756199463483725
1643,0.6756199463483725
1644,0.6764195301251101
1645,0.6844764705348395
1646,0.6910622495918974
1647,0.33629950968106703
1648,0.33629950968106703
1649,0.3383404769998499
1650,0.33629950968106703
1651,0.6785613738038938
1652,0.6910622495918974
1653,0.6844764705348395
1654,0.6785613738038938
1655,0.3375983932912542
1656,0.3439748818152251
1657,0.3439748818152251
1658,0.3383404769998499
1659,0.3375983932912542
1660,0.33629950968106703
1661,0.6810600768802902
1662,0.6785613738038938
1663,0.6813578958600922
1664,0.6810600768802902
1665,0.6910622495918974
1666,0.3439748818152251
1667,0.3383404769998499
1668,0.3375994546416123
1669,0.3375994546416123
1670,0.6785613738038938
1671,0.6791756019431733
1672,0.6844764705348395
1673,0.6910622495918974
1674,0.6844764705348395
1675,0.6785613738038938
1676,0.33629950968106703
1677,0.33629950968106703
1678,0.3385516499078384
1679,0.33629950968106703
1680,0.34399500544150213
1681,0.6844764705348395
1682,0.6810600768802902
1683,0.6910622495918974
1684,0.6844764705348395
1685,0.6719233468953115
1686,0.33629950968106703
1687,0.6785613738038938
1688,0.6785613738038938
1689,0.33700906850459644
1690,0.3375983932912542
1691,0.6764195301251101
1692,0.6785613738038938
1693,0.34265833494040815
1694,0.33629950968106703
1695,0.6910622495918974
1696,0.6771298184305943
1697,0.6910622495918974
1698,0.6764195301251101
1699,0.6910622495918974
1700,0.6785613738038938
1701,0.3421134849873468
1702,0.3439748818152251
1703,0.3436045670093719
1704,0.3383404769998499
1705,0.3439748818152251
1706,0.3375994546416123
1707,0.6844764705348395
1708,0.6910622495918974
1709,0.6910622495918974
1710,0.6785613738038938
1711,0.6844764705348395
1712,0.3439748818152251
1713,0.3422547029440437
1714,0.33629950968106703
1715,0.34349840261505776
1716,0.33629950968106703
1717,0.33629950968106703
1718,0.3439748818152251
1719,0.3383404769998499
1720,0.3375983932912542
1721,0.35828227776268307
1722,0.6785613738038938
1723,0.6910622495918974
1724,0.6810600768802902
1725,0.6810600768802902
1726,0.3439748818152251
1727,0.3383404769998499
1728,0.33629950968106703
1729,0.3383404769998499
1730,0.6844764705348395
1731,0.6844764705348395
1732,0.6764195301251101
1733,0.6785613738038938
1734,0.3375983932912542
1735,0.33629950968106703
1736,0.3439748818152251
1737,0.3375994546416123
1738,0.3383404769998499
1739,0.33629950968106703
1740,0.3375983932912542
1741,0.3458632133695694
1742,0.6764195301251101
1743,0.6810600768802902
1744,0.6764195301251101
1745,0.6844764705348395
1746,0.3458632133695694
1747,0.3375983932912542
1748,0.34349840261505776
1749,0.3375994546416123
1750,0.3439748818152251
1751,0.6785613738038938
1752,0.6764195301251101
1753,0.6928312377633848
1754,0.6764195301251101
1755,0.6648496475064714
1756,0.6843635052524294
1757,0.6910622495918974
1758,0.6843635052524294
1759,0.6910622495918974
1760,0.6910622495918974
1761,0.36187359181126355
1762,0.33629950968106703
1763,0.35508514485250586
1764,0.33629950968106703
1765,0.3527429263605773
1766,0.34868959405261585
1767,0.34868959405261585
1768,0.3383404769998499
1769,0.6844764705348395
1770,0.36187359181126355
1771,0.3579558814454238
1772,0.6704217392802283
1773,0.6810600768802902
1774,0.36187359181126355
1775,0.36187359181126355
1776,0.6791756019431733
1777,0.6804835332286235
1778,0.3439748818152251
1779,0.33629950968106703
1780,0.3383404769998499
1781,0.3375983932912542
1782,0.6791756019431733
1783,0.6785613738038938
1784,0.6910622495918974
1785,0.6785613738038938
1786,0.6764195301251101
1787,0.3383404769998499
1788,0.34393156531063196
1789,0.34399500544150213
1790,0.34399500544150213
1791,0.3383404769998499
1792,0.3426908863389811
1793,0.3383404769998499
1794,0.3383404769998499
1795,0.3375983932912542
1796,0.3421134849873468
1797,0.6804835332286235
1798,0.6810600768802902
1799,0.6791756019431733
1800,0.6910622495918974
1801,0.6816898238548158
1802,0.6810600768802902
1803,0.3383404769998499
1804,0.3375994546416123
1805,0.3375983932912542
1806,0.3439748818152251
1807,0.3421134849873468
1808,0.33629950968106703
1809,0.33629950968106703
1810,0.33629950968106703
1811,0.3375994546416123
1812,0.34371756265102726
1813,0.6764195301251101
1814,0.6910622495918974
1815,0.6785613738038938
1816,0.6764195301251101
1817,0.3439748818152251
1818,0.33629950968106703
1819,0.3439748818152251
1820,0.33629950968106703
1821,0.6809384340769139
1822,0.6810600768802902
1823,0.6791756019431733
1824,0.6785613738038938
1825,0.6810600768802902
1826,0.6704217392802283
1827,0.6810600768802902
1828,0.6785613738038938
1829,0.3439748818152251
1830,0.3439748818152251
1831,0.3375994546416123
1832,0.33629950968106703
1833,0.6671170713839633
1834,0.6910622495918974
1835,0.6671170713839633
1836,0.6910622495918974
1837,0.6704089304445122
1838,0.34170734800104546
1839,0.3383404769998499
1840,0.3439748818152251
1841,0.33789850827814605
1842,0.3375983932912542
1843,0.3439748818152251
1844,0.34265833494040815
1845,0.35101842055336063
1846,0.34399500544150213
1847,0.3375983932912542
1848,0.6733585380620846
1849,0.6844764705348395
1850,0.6764195301251101
1851,0.6810600768802902
1852,0.6910622495918974
1853,0.3383404769998499
1854,0.3439748818152251
1855,0.3375994546416123
1856,0.3439748818152251
1857,0.6813578958600922
1858,0.6844764705348395
1859,0.6785613738038938
1860,0.6910622495918974
1861,0.6785613738038938
1862,0.3375983932912542
1863,0.3375983932912542
1864,0.34371756265102726
1865,0.35101842055336063
1866,0.33789850827814605
1867,0.35101842055336063
1868,0.3375983932912542
1869,0.35101842055336063
1870,0.3439748818152251
1871,0.3375983932912542
1872,0.6910622495918974
1873,0.6844764705348395
1874,0.6844764705348395
1875,0.6704217392802283
1876,0.6566077915633933
1877,0.6928312377633848
1878,0.3375994546416123
1879,0.3383404769998499
1880,0.33789850827814605
1881,0.3439748818152251
1882,0.3375983932912542
1883,0.6810600768802902
1884,0.6810600768802902
1885,0.6810600768802902
1886,0.6810600768802902
1887,0.3375994546416123
1888,0.3383404769998499
1889,0.3439748818152251
1890,0.3375983932912542
1891,0.3439748818152251
1892,0.6785613738038938
1893,0.6733585380620846
1894,0.6910622495918974
1895,0.6910622495918974
1896,0.6844764705348395
1897,0.33629950968106703
1898,0.3383404769998499
1899,0.33629950968106703
1900,0.3439748818152251
1901,0.33629950968106703
1902,0.3383404769998499
1903,0.3375983932912542
1904,0.3375983932912542
1905,0.6810600768802902
1906,0.6785613738038938
1907,0.6910622495918974
1908,0.6844764705348395
1909,0.3375983932912542
1910,0.6844764705348395
1911,0.6810600768802902
1912,0.3383404769998499
1913,0.3429427464312495
1914,0.6764195301251101
1915,0.6813578958600922
1916,0.3439748818152251
1917,0.3439748818152251
1918,0.6810600768802902
1919,0.6910622495918974
1920,0.33629950968106703
1921,0.6785613738038938
1922,0.6785613738038938
1923,0.6810600768802902
1924,0.6844764705348395
1925,0.33629950968106703
1926,0.3439748818152251
1927,0.3383404769998499
1928,0.3439748818152251
1929,0.33629950968106703
1930,0.3383404769998499
1931,0.6928312377633848
1932,0.6804835332286235
1933,0.6704089304445122
1934,0.6704217392802283
1935,0.6813578958600922
1936,0.6704217392802283
1937,0.3375983932912542
1938,0.3375983932912542
1939,0.3439748818152251
1940,0.3439748818152251
1941,0.6764195301251101
1942,0.6910622495918974
1943,0.6910622495918974
1944,0.6810600768802902
1945,0.33700906850459644
1946,0.3439748818152251
1947,0.34673544466334094
1948,0.34673544466334094
1949,0.3439748818152251
1950,0.33629950968106703
1951,0.6910622495918974
1952,0.6785613738038938
1953,0.6785613738038938
1954,0.6844764705348395
1955,0.3439748818152251
1956,0.3375983932912542
1957,0.3439748818152251
1958,0.3375994546416123
1959,0.6810600768802902
1960,0.6910622495918974
1961,0.6785613738038938
1962,0.6810600768802902
1963,0.6844764705348395
1964,0.33629950968106703
1965,0.3439748818152251
1966,0.34673544466334094
1967,0.3375983932912542
1968,0.33629950968106703
1969,0.3375994546416123
1970,0.3422547029440437
1971,0.3375983932912542
1972,0.3383404769998499
1973,0.3375983932912542
1974,0.6704089304445122
1975,0.6844764705348395
1976,0.6733585380620846
1977,0.6704089304445122
1978,0.6910622495918974
1979,0.6785613738038938
1980,0.6903694383218583
1981,0.6810600768802902
1982,0.6785613738038938
1983,0.6674675029889908
1984,0.3439748818152251
1985,0.3439748818152251
1986,0.34399500544150213
1987,0.3375983932912542
1988,0.33629950968106703
1989,0.34393156531063196
1990,0.3375994546416123
1991,0.3383404769998499
1992,0.3383404769998499
1993,0.3383404769998499
1994,0.6764195301251101
1995,0.6764195301251101
1996,0.6764195301251101
1997,0.6928312377633848
1998,0.6764195301251101
1999,0.6928312377633848
2000,0.34399500544150213
2001,0.3383404769998499
2002,0.3375983932912542
2003,0.3375983932912542
2004,0.3439748818152251
2005,0.6810600768802902
2006,0.6785613738038938
2007,0.6810600768802902
2008,0.6844764705348395
2009,0.354308975777046
2010,0.3383404769998499
2011,0.3461223177630323
2012,0.3439748818152251
2013,0.3383404769998499
2014,0.6764195301251101
2015,0.6844764705348395
2016,0.6910622495918974
2017,0.6785613738038938
2018,0.6843635052524294
2019,0.34388050172084506
2020,0.33700906850459644
2021,0.3375983932912542
2022,0.3375983932912542
2023,0.34400631642237356
2024,0.6928312377633848
2025,0.6813578958600922
2026,0.6714412355591642
2027,0.6785613738038938
2028,0.6816826898460971
2029,0.6785613738038938
2030,0.349641789318842
2031,0.349641789318842
2032,0.34868959405261585
2033,0.35508514485250586
2034,0.3383404769998499
2035,0.34302683127931827
2036,0.6785613738038938
2037,0.6810600768802902
2038,0.6764195301251101
2039,0.6714412355591642
2040,0.6844764705348395
2041,0.6771298184305943
2042,0.3436045670093719
2043,0.3439748818152251
2044,0.34393156531063196
2045,0.3375983932912542
2046,0.3375983932912542
2047,0.3383404769998499
2048,0.6764195301251101
2049,0.6910622495918974
2050,0.6810600768802902
2051,0.6844764705348395
2052,0.3427002981566222
2053,0.3383404769998499
2054,0.33700906850459644
2055,0.3439748818152251
2056,0.3375983932912542
2057,0.6810600768802902
2058,0.6785613738038938
2059,0.6844764705348395
2060,0.6764195301251101
2061,0.34440795460573675
2062,0.34265833494040815
2063,0.3383404769998499
2064,0.3469781574339194
2065,0.3375994546416123
2066,0.6764195301251101
2067,0.6785613738038938
2068,0.6844764705348395
2069,0.6910622495918974
2070,0.6785613738038938
2071,0.6698279420724172
2072,0.338382440216064
2073,0.33700906850459644
2074,0.33700906850459644
2075,0.3439748818152251
2076,0.6910622495918974
2077,0.6810600768802902
2078,0.6785613738038938
2079,0.6764195301251101
2080,0.6764195301251101
2081,0.3402378295740104
2082,0.33700906850459644
2083,0.3375983932912542
2084,0.3383404769998499
2085,0.6910622495918974
2086,0.6844764705348395
2087,0.6785613738038938
2088,0.6764195301251101
2089,0.34417703370339736
2090,0.35101842055336063
2091,0.3375994546416123
2092,0.3375994546416123
2093,0.33700906850459644
2094,0.34265833494040815
2095,0.6785613738038938
2096,0.6810600768802902
2097,0.6844764705348395
2098,0.6844764705348395
2099,0.6810600768802902
2100,0.34837549763589964
2101,0.3383404769998499
2102,0.3385516499078384
2103,0.34393156531063196
2104,0.6764195301251101
2105,0.6844764705348395
2106,0.6764195301251101
2107,0.6844764705348395
2108,0.6764195301251101
2109,0.3430890251021992
2110,0.3430890251021992
2111,0.35101842055336063
2112,0.3383404769998499
2113,0.3469781574339194
2114,0.3383404769998499
2115,0.3375994546416123
2116,0.3469781574339194
2117,0.3469781574339194
2118,0.35508514485250586
2119,0.3469781574339194
2120,0.34170734800104546
2121,0.3375983932912542
2122,0.35508514485250586
2123,0.6910622495918974
2124,0.6704089304445122
2125,0.6928312377633848
2126,0.6785613738038938
2127,0.6791756019431733
2128,0.6810600768802902
2129,0.34440795460573675
2130,0.47258076232891144
2131,0.3439748818152251
2132,0.4120243778343876
2133,0.4127508478422803
2134,0.3439748818152251
2135,0.3421134849873468
2136,0.3430890251021992
2137,0.3439748818152251
2138,0.3421134849873468
2139,0.6764195301251101
2140,0.6764195301251101
2141,0.6704089304445122
2142,0.6764195301251101
2143,0.6810600768802902
2144,0.6810600768802902
2145,0.6810600768802902
2146,0.6810600768802902
2147,0.4126874077114101
2148,0.3541655980979855
2149,0.35834571789355324
2150,0.34265833494040815
2151,0.33700906850459644
2152,0.35834571789355324
2153,0.3375983932912542
2154,0.34837549763589964
2155,0.6810600768802902
2156,0.6810600768802902
2157,0.6910622495918974
2158,0.6810600768802902
2159,0.6844764705348395
2160,0.37651606924146613
2161,0.3439748818152251
2162,0.3439748818152251
2163,0.3375983932912542
2164,0.3439748818152251
2165,0.6785613738038938
2166,0.6910622495918974
2167,0.6844764705348395
2168,0.6810600768802902
2169,0.3430890251021992
2170,0.33700906850459644
2171,0.3439748818152251
2172,0.34395814555265003
2173,0.3421134849873468
2174,0.3469781574339194
2175,0.6785613738038938
2176,0.6844764705348395
2177,0.6764195301251101
2178,0.6785613738038938
2179,0.6785613738038938
2180,0.33629950968106703
2181,0.33629950968106703
2182,0.3439748818152251
2183,0.3375994546416123
2184,0.34265833494040815
2185,0.3383404769998499
2186,0.3375983932912542
2187,0.35408182949077405
2188,0.3439748818152251
2189,0.3439748818152251
2190,0.3439748818152251
2191,0.3469781574339194
2192,0.6762443811570688
2193,0.6704089304445122
2194,0.6698279420724172
2195,0.6844764705348395
2196,0.6771298184305943
2197,0.6844764705348395
2198,0.6729367655997652
2199,0.6844764705348395
2200,0.6704089304445122
2201,0.6667669500093916
2202,0.3469781574339194
2203,0.34399500544150213
2204,0.34265833494040815
2205,0.33629950968106703
2206,0.35350442813913996
2207,0.6785613738038938
2208,0.6729409527849296
2209,0.6762443811570688
2210,0.6764195301251101
2211,0.6785613738038938
2212,0.6785613738038938
2213,0.6648496475064714
2214,0.6785613738038938
2215,0.34265833494040815
2216,0.34399500544150213
2217,0.3439748818152251
2218,0.34786759720746896
2219,0.3383404769998499
2220,0.6735706997594552
2221,0.6844764705348395
2222,0.6844764705348395
2223,0.6610171642958593
2224,0.6785613738038938
2225,0.33789850827814605
2226,0.33789850827814605
2227,0.34400631642237356
2228,0.3439748818152251
2229,0.34737151488498286
2230,0.34265833494040815
2231,0.6928312377633848
2232,0.6785613738038938
2233,0.6729409527849296
2234,0.6785613738038938
2235,0.6785613738038938
2236,0.34400631642237356
2237,0.3461130076427311
2238,0.33629950968106703
2239,0.3383404769998499
2240,0.6183134400137114
2241,0.6698279420724172
2242,0.6648496475064714
2243,0.6785613738038938
2244,0.6698279420724172
2245,0.6802661807695223
2246,0.6802661807695223
2247,0.6785613738038938
2248,0.6843635052524294
2249,0.6757783779815693
2250,0.6676259346221876
2251,0.6791756019431733
2252,0.6676259346221876
2253,0.6791756019431733
2254,0.6598701366658574
2255,0.6910622495918974
2256,0.3469781574339194
2257,0.3465191446290325
2258,0.3469781574339194
2259,0.34399500544150213
2260,0.6785613738038938
2261,0.6844764705348395
2262,0.6785613738038938
2263,0.6910622495918974
2264,0.3375983932912542
2265,0.34393156531063196
2266,0.3439748818152251
2267,0.3439748818152251
2268,0.3375994546416123
2269,0.3421134849873468
2270,0.35101842055336063
2271,0.34786759720746896
2272,0.6785613738038938
2273,0.6791756019431733
2274,0.6844764705348395
2275,0.6928312377633848
2276,0.6791756019431733
2277,0.3383404769998499
2278,0.3439748818152251
2279,0.3439748818152251
2280,0.33789850827814605
2281,0.6903694383218583
2282,0.6844764705348395
2283,0.6844764705348395
2284,0.6667669500093916
2285,0.6671170713839633
2286,0.6844764705348395
2287,0.6910622495918974
2288,0.6810600768802902
2289,0.3375983932912542
2290,0.3383404769998499
2291,0.33629950968106703
2292,0.3375983932912542
2293,0.3439748818152251
2294,0.6785613738038938
2295,0.6810600768802902
2296,0.6844843528259588
2297,0.6810600768802902
2298,0.6810600768802902
2299,0.6810600768802902
2300,0.6910622495918974
2301,0.6764195301251101
2302,0.33629950968106703
2303,0.35101842055336063
2304,0.3375983932912542
2305,0.3375983932912542
2306,0.35101842055336063
2307,0.33629950968106703
2308,0.6704089304445122
2309,0.6791756019431733
2310,0.6764195301251101
2311,0.6903694383218583
2312,0.6699311562074279
2313,0.6688394411168581
2314,0.6910622495918974
2315,0.6764195301251101
2316,0.33629950968106703
2317,0.6844764705348395
2318,0.6928312377633848
2319,0.33700906850459644
2320,0.33700906850459644
2321,0.6844764705348395
2322,0.6844764705348395
2323,0.3375994546416123
2324,0.3383404769998499
2325,0.6638301512275353
2326,0.6746000936743282
2327,0.6729367655997652
2328,0.6903694383218583
2329,0.6771298184305943
2330,0.33629950968106703
2331,0.33629950968106703
2332,0.3383404769998499
2333,0.3375983932912542
2334,0.6928312377633848
2335,0.6791756019431733
2336,0.6721470566741619
2337,0.6771298184305943
2338,0.6113671026167019
2339,0.6698279420724172
2340,0.6698279420724172
2341,0.6688394411168581
2342,0.6699311562074279
2343,0.6910622495918974
2344,0.3375983932912542
2345,0.3375994546416123
2346,0.3425707018024826
2347,0.3383404769998499
2348,0.6810600768802902
2349,0.6844764705348395
2350,0.6764195301251101
2351,0.6764195301251101
2352,0.3375983932912542
2353,0.3375983932912542
2354,0.3375983932912542
2355,0.34868959405261585
2356,0.3469781574339194
2357,0.6910622495918974
2358,0.6910622495918974
2359,0.6638301512275353
2360,0.6810600768802902
2361,0.6910622495918974
2362,0.6810600768802902
2363,0.6810600768802902
2364,0.6698279420724172
2365,0.3383404769998499
2366,0.33629950968106703
2367,0.3383404769998499
2368,0.3439748818152251
2369,0.35407895898644837
2370,0.6910622495918974
2371,0.6844764705348395
2372,0.6764195301251101
2373,0.6910622495918974
2374,0.6910622495918974
2375,0.3375983932912542
2376,0.3375983932912542
2377,0.3375994546416123
2378,0.3439748818152251
2379,0.6667669500093916
2380,0.6844764705348395
2381,0.6704089304445122
2382,0.6764195301251101
2383,0.6810600768802902
2384,0.6704089304445122
2385,0.6785613738038938
2386,0.6844764705348395
2387,0.3375983932912542
2388,0.3422547029440437
2389,0.3375983932912542
2390,0.34302683127931827
2391,0.3421134849873468
2392,0.3426908863389811
2393,0.6928312377633848
2394,0.3383404769998499
2395,0.33700906850459644
2396,0.6785613738038938
2397,0.6704217392802283
2398,0.34302683127931827
2399,0.34265833494040815
2400,0.6704217392802283
2401,0.6764195301251101
2402,0.3579558814454238
2403,0.33629950968106703
2404,0.6785613738038938
2405,0.3375983932912542
2406,0.3439748818152251
2407,0.3375994546416123
2408,0.33629950968106703
2409,0.3383404769998499
2410,0.33629950968106703
2411,0.3439748818152251
2412,0.3439748818152251
2413,0.33629950968106703
2414,0.35350442813913996
2415,0.6910622495918974
